# file...... TESS/TESS_BC/total_P_Out.csv
# date...... Mon Apr 26 20:56:16 2021
# user...... (null)
# host...... (null)
# group..... class=inverter
# property.. P_Out
# limit..... 0
# interval.. 60
# timestamp,PV_inverter_1,PV_inverter_2,PV_inverter_3,PV_inverter_4,PV_inverter_5,PV_inverter_6
2000-01-01 11:24:00 UTC,+131.623,+168.605,+164.564,+154.516,+184.48,+172.849
2000-01-01 11:25:00 UTC,+131.891,+168.948,+164.899,+154.83,+184.855,+173.201
2000-01-01 11:26:00 UTC,+132.156,+169.287,+165.23,+155.141,+185.227,+173.548
2000-01-01 11:27:00 UTC,+132.418,+169.623,+165.558,+155.449,+185.594,+173.893
2000-01-01 11:28:00 UTC,+132.678,+169.956,+165.883,+155.754,+185.958,+174.234
2000-01-01 11:29:00 UTC,+132.935,+170.286,+166.204,+156.056,+186.319,+174.572
2000-01-01 11:30:00 UTC,+133.19,+170.612,+166.523,+156.355,+186.676,+174.906
2000-01-01 11:31:00 UTC,+133.442,+170.935,+166.838,+156.651,+187.029,+175.238
2000-01-01 11:32:00 UTC,+133.692,+171.255,+167.151,+156.945,+187.38,+175.566
2000-01-01 11:33:00 UTC,+133.939,+171.572,+167.46,+157.235,+187.726,+175.89
2000-01-01 11:34:00 UTC,+134.184,+171.885,+167.766,+157.522,+188.069,+176.212
2000-01-01 11:35:00 UTC,+134.426,+172.196,+168.069,+157.807,+188.409,+176.53
2000-01-01 11:36:00 UTC,+134.666,+172.503,+168.369,+158.089,+188.745,+176.845
2000-01-01 11:37:00 UTC,+134.904,+172.807,+168.666,+158.367,+189.078,+177.157
2000-01-01 11:38:00 UTC,+135.139,+173.109,+168.96,+158.643,+189.408,+177.466
2000-01-01 11:39:00 UTC,+135.372,+173.407,+169.251,+158.917,+189.734,+177.772
2000-01-01 11:40:00 UTC,+135.602,+173.702,+169.539,+159.187,+190.057,+178.074
2000-01-01 11:41:00 UTC,+135.83,+173.994,+169.824,+159.455,+190.376,+178.373
2000-01-01 11:42:00 UTC,+136.055,+174.283,+170.106,+159.719,+190.692,+178.67
2000-01-01 11:43:00 UTC,+136.279,+174.569,+170.385,+159.981,+191.005,+178.963
2000-01-01 11:44:00 UTC,+136.499,+174.851,+170.661,+160.241,+191.315,+179.253
2000-01-01 11:45:00 UTC,+136.718,+175.131,+170.934,+160.497,+191.621,+179.539
2000-01-01 11:46:00 UTC,+136.934,+175.408,+171.204,+160.751,+191.924,+179.823
2000-01-01 11:47:00 UTC,+137.148,+175.682,+171.471,+161.002,+192.223,+180.104
2000-01-01 11:48:00 UTC,+137.359,+175.953,+171.736,+161.25,+192.52,+180.382
2000-01-01 11:49:00 UTC,+137.569,+176.221,+171.997,+161.496,+192.813,+180.657
2000-01-01 11:50:00 UTC,+137.775,+176.486,+172.256,+161.738,+193.103,+180.928
2000-01-01 11:51:00 UTC,+137.98,+176.748,+172.512,+161.979,+193.39,+181.197
2000-01-01 11:52:00 UTC,+138.182,+177.007,+172.765,+162.216,+193.673,+181.463
2000-01-01 11:53:00 UTC,+138.382,+177.263,+173.015,+162.451,+193.954,+181.725
2000-01-01 11:54:00 UTC,+138.58,+177.517,+173.262,+162.683,+194.231,+181.985
2000-01-01 11:55:00 UTC,+138.776,+177.767,+173.507,+162.913,+194.505,+182.242
2000-01-01 11:56:00 UTC,+138.969,+178.014,+173.748,+163.139,+194.776,+182.495
2000-01-01 11:57:00 UTC,+139.16,+178.259,+173.987,+163.364,+195.043,+182.746
2000-01-01 11:58:00 UTC,+139.348,+178.501,+174.223,+163.585,+195.308,+182.994
2000-01-01 11:59:00 UTC,+139.535,+178.74,+174.456,+163.804,+195.569,+183.239
2000-01-01 12:00:00 UTC,+139.719,+178.976,+174.686,+164.02,+195.827,+183.481
2000-01-01 12:01:00 UTC,+139.908,+179.218,+174.922,+164.242,+196.092,+183.729
2000-01-01 12:02:00 UTC,+140.099,+179.462,+175.161,+164.466,+196.36,+183.98
2000-01-01 12:03:00 UTC,+140.287,+179.704,+175.397,+164.687,+196.624,+184.227
2000-01-01 12:04:00 UTC,+140.473,+179.942,+175.629,+164.906,+196.884,+184.471
2000-01-01 12:05:00 UTC,+140.657,+180.177,+175.858,+165.121,+197.141,+184.712
2000-01-01 12:06:00 UTC,+140.837,+180.408,+176.084,+165.333,+197.395,+184.949
2000-01-01 12:07:00 UTC,+141.016,+180.636,+176.307,+165.542,+197.644,+185.183
2000-01-01 12:08:00 UTC,+141.191,+180.861,+176.527,+165.748,+197.891,+185.414
2000-01-01 12:09:00 UTC,+141.364,+181.083,+176.743,+165.952,+198.133,+185.641
2000-01-01 12:10:00 UTC,+141.535,+181.302,+176.956,+166.152,+198.372,+185.865
2000-01-01 12:11:00 UTC,+141.703,+181.517,+177.167,+166.349,+198.608,+186.086
2000-01-01 12:12:00 UTC,+141.868,+181.729,+177.373,+166.543,+198.84,+186.303
2000-01-01 12:13:00 UTC,+142.031,+181.937,+177.577,+166.734,+199.068,+186.517
2000-01-01 12:14:00 UTC,+142.192,+182.143,+177.778,+166.923,+199.293,+186.728
2000-01-01 12:15:00 UTC,+142.349,+182.345,+177.975,+167.108,+199.514,+186.935
2000-01-01 12:16:00 UTC,+142.505,+182.544,+178.169,+167.29,+199.731,+187.139
2000-01-01 12:17:00 UTC,+142.657,+182.74,+178.36,+167.47,+199.946,+187.339
2000-01-01 12:18:00 UTC,+142.808,+182.932,+178.548,+167.646,+200.156,+187.537
2000-01-01 12:19:00 UTC,+142.955,+183.121,+178.732,+167.819,+200.363,+187.731
2000-01-01 12:20:00 UTC,+143.1,+183.307,+178.914,+167.99,+200.567,+187.921
2000-01-01 12:21:00 UTC,+143.243,+183.49,+179.092,+168.157,+200.766,+188.108
2000-01-01 12:22:00 UTC,+143.383,+183.669,+179.267,+168.322,+200.963,+188.292
2000-01-01 12:23:00 UTC,+143.521,+183.846,+179.439,+168.483,+201.156,+188.473
2000-01-01 12:24:00 UTC,+143.656,+184.019,+179.608,+168.642,+201.345,+188.65
2000-01-01 12:25:00 UTC,+143.788,+184.188,+179.774,+168.797,+201.531,+188.824
2000-01-01 12:26:00 UTC,+143.918,+184.355,+179.936,+168.95,+201.713,+188.995
2000-01-01 12:27:00 UTC,+144.046,+184.518,+180.096,+169.099,+201.891,+189.163
2000-01-01 12:28:00 UTC,+144.171,+184.678,+180.252,+169.246,+202.067,+189.327
2000-01-01 12:29:00 UTC,+144.293,+184.835,+180.405,+169.39,+202.238,+189.487
2000-01-01 12:30:00 UTC,+144.413,+184.989,+180.555,+169.531,+202.406,+189.645
2000-01-01 12:31:00 UTC,+144.53,+185.139,+180.702,+169.668,+202.571,+189.799
2000-01-01 12:32:00 UTC,+144.645,+185.286,+180.845,+169.803,+202.732,+189.95
2000-01-01 12:33:00 UTC,+144.758,+185.43,+180.986,+169.935,+202.889,+190.097
2000-01-01 12:34:00 UTC,+144.867,+185.571,+181.123,+170.064,+203.043,+190.242
2000-01-01 12:35:00 UTC,+144.975,+185.708,+181.257,+170.19,+203.193,+190.382
2000-01-01 12:36:00 UTC,+145.079,+185.842,+181.388,+170.313,+203.34,+190.52
2000-01-01 12:37:00 UTC,+145.182,+185.973,+181.516,+170.433,+203.483,+190.654
2000-01-01 12:38:00 UTC,+145.281,+186.101,+181.641,+170.55,+203.623,+190.785
2000-01-01 12:39:00 UTC,+145.378,+186.225,+181.762,+170.664,+203.759,+190.913
2000-01-01 12:40:00 UTC,+145.473,+186.346,+181.88,+170.775,+203.892,+191.037
2000-01-01 12:41:00 UTC,+145.565,+186.464,+181.995,+170.883,+204.021,+191.158
2000-01-01 12:42:00 UTC,+145.655,+186.579,+182.107,+170.988,+204.146,+191.275
2000-01-01 12:43:00 UTC,+145.742,+186.69,+182.216,+171.09,+204.268,+191.39
2000-01-01 12:44:00 UTC,+145.826,+186.799,+182.322,+171.189,+204.387,+191.5
2000-01-01 12:45:00 UTC,+145.908,+186.903,+182.424,+171.285,+204.501,+191.608
2000-01-01 12:46:00 UTC,+145.987,+187.005,+182.523,+171.379,+204.613,+191.712
2000-01-01 12:47:00 UTC,+146.064,+187.103,+182.619,+171.469,+204.72,+191.813
2000-01-01 12:48:00 UTC,+146.138,+187.198,+182.712,+171.556,+204.824,+191.91
2000-01-01 12:49:00 UTC,+146.21,+187.29,+182.802,+171.64,+204.925,+192.005
2000-01-01 12:50:00 UTC,+146.279,+187.379,+182.888,+171.721,+205.022,+192.095
2000-01-01 12:51:00 UTC,+146.346,+187.464,+182.971,+171.799,+205.115,+192.183
2000-01-01 12:52:00 UTC,+146.41,+187.546,+183.051,+171.874,+205.204,+192.267
2000-01-01 12:53:00 UTC,+146.471,+187.625,+183.128,+171.946,+205.291,+192.347
2000-01-01 12:54:00 UTC,+146.53,+187.7,+183.201,+172.015,+205.373,+192.425
2000-01-01 12:55:00 UTC,+146.586,+187.772,+183.272,+172.082,+205.452,+192.498
2000-01-01 12:56:00 UTC,+146.64,+187.841,+183.339,+172.144,+205.527,+192.569
2000-01-01 12:57:00 UTC,+146.691,+187.906,+183.403,+172.204,+205.599,+192.636
2000-01-01 12:58:00 UTC,+146.739,+187.968,+183.463,+172.261,+205.666,+192.7
2000-01-01 12:59:00 UTC,+146.785,+188.027,+183.521,+172.315,+205.731,+192.76
2000-01-01 13:00:00 UTC,+146.828,+188.082,+183.575,+172.366,+205.791,+192.817
2000-01-01 13:01:00 UTC,+146.864,+188.128,+183.62,+172.408,+205.842,+192.864
2000-01-01 13:02:00 UTC,+146.894,+188.167,+183.657,+172.443,+205.884,+192.903
2000-01-01 13:03:00 UTC,+146.922,+188.202,+183.691,+172.476,+205.922,+192.939
2000-01-01 13:04:00 UTC,+146.947,+188.234,+183.723,+172.505,+205.958,+192.972
2000-01-01 13:05:00 UTC,+146.97,+188.264,+183.752,+172.532,+205.99,+193.002
2000-01-01 13:06:00 UTC,+146.99,+188.29,+183.777,+172.556,+206.018,+193.029
2000-01-01 13:07:00 UTC,+147.009,+188.313,+183.8,+172.577,+206.044,+193.053
2000-01-01 13:08:00 UTC,+147.024,+188.333,+183.82,+172.596,+206.066,+193.074
2000-01-01 13:09:00 UTC,+147.038,+188.351,+183.836,+172.612,+206.085,+193.092
2000-01-01 13:10:00 UTC,+147.049,+188.365,+183.85,+172.625,+206.1,+193.106
2000-01-01 13:11:00 UTC,+147.057,+188.376,+183.861,+172.635,+206.112,+193.117
2000-01-01 13:12:00 UTC,+147.064,+188.384,+183.869,+172.642,+206.121,+193.125
2000-01-01 13:13:00 UTC,+147.067,+188.389,+183.873,+172.646,+206.126,+193.13
2000-01-01 13:14:00 UTC,+147.069,+188.39,+183.875,+172.648,+206.128,+193.132
2000-01-01 13:15:00 UTC,+147.068,+188.389,+183.874,+172.647,+206.127,+193.131
2000-01-01 13:16:00 UTC,+147.064,+188.385,+183.87,+172.643,+206.122,+193.126
2000-01-01 13:17:00 UTC,+147.058,+188.377,+183.862,+172.636,+206.114,+193.119
2000-01-01 13:18:00 UTC,+147.05,+188.367,+183.852,+172.626,+206.102,+193.108
2000-01-01 13:19:00 UTC,+147.039,+188.353,+183.839,+172.614,+206.087,+193.094
2000-01-01 13:20:00 UTC,+147.026,+188.336,+183.822,+172.598,+206.069,+193.077
2000-01-01 13:21:00 UTC,+147.011,+188.316,+183.803,+172.58,+206.047,+193.056
2000-01-01 13:22:00 UTC,+146.992,+188.293,+183.78,+172.559,+206.021,+193.032
2000-01-01 13:23:00 UTC,+146.972,+188.266,+183.754,+172.534,+205.993,+193.005
2000-01-01 13:24:00 UTC,+146.949,+188.237,+183.725,+172.507,+205.96,+192.975
2000-01-01 13:25:00 UTC,+146.923,+188.204,+183.693,+172.477,+205.924,+192.941
2000-01-01 13:26:00 UTC,+146.895,+188.168,+183.658,+172.444,+205.885,+192.904
2000-01-01 13:27:00 UTC,+146.865,+188.129,+183.62,+172.409,+205.842,+192.864
2000-01-01 13:28:00 UTC,+146.832,+188.087,+183.579,+172.37,+205.796,+192.821
2000-01-01 13:29:00 UTC,+146.796,+188.041,+183.534,+172.328,+205.746,+192.774
2000-01-01 13:30:00 UTC,+146.758,+187.992,+183.487,+172.283,+205.693,+192.724
2000-01-01 13:31:00 UTC,+146.717,+187.94,+183.436,+172.236,+205.636,+192.671
2000-01-01 13:32:00 UTC,+146.674,+187.885,+183.382,+172.185,+205.575,+192.614
2000-01-01 13:33:00 UTC,+146.628,+187.826,+183.325,+172.131,+205.511,+192.554
2000-01-01 13:34:00 UTC,+146.58,+187.764,+183.264,+172.074,+205.443,+192.49
2000-01-01 13:35:00 UTC,+146.529,+187.699,+183.201,+172.015,+205.372,+192.424
2000-01-01 13:36:00 UTC,+146.476,+187.631,+183.134,+171.952,+205.297,+192.353
2000-01-01 13:37:00 UTC,+146.42,+187.559,+183.064,+171.886,+205.218,+192.28
2000-01-01 13:38:00 UTC,+146.361,+187.484,+182.99,+171.817,+205.136,+192.203
2000-01-01 13:39:00 UTC,+146.3,+187.405,+182.914,+171.745,+205.05,+192.122
2000-01-01 13:40:00 UTC,+146.236,+187.323,+182.834,+171.67,+204.961,+192.038
2000-01-01 13:41:00 UTC,+146.169,+187.238,+182.75,+171.592,+204.867,+191.951
2000-01-01 13:42:00 UTC,+146.1,+187.149,+182.664,+171.511,+204.77,+191.86
2000-01-01 13:43:00 UTC,+146.028,+187.057,+182.574,+171.426,+204.67,+191.766
2000-01-01 13:44:00 UTC,+145.953,+186.962,+182.481,+171.339,+204.565,+191.668
2000-01-01 13:45:00 UTC,+145.876,+186.863,+182.384,+171.248,+204.457,+191.566
2000-01-01 13:46:00 UTC,+145.796,+186.76,+182.284,+171.155,+204.345,+191.461
2000-01-01 13:47:00 UTC,+145.714,+186.655,+182.181,+171.058,+204.229,+191.353
2000-01-01 13:48:00 UTC,+145.629,+186.545,+182.075,+170.957,+204.11,+191.241
2000-01-01 13:49:00 UTC,+145.55,+186.445,+181.976,+170.865,+203.999,+191.138
2000-01-01 13:50:00 UTC,+145.45,+186.317,+181.851,+170.748,+203.859,+191.006
2000-01-01 13:51:00 UTC,+145.356,+186.197,+181.734,+170.638,+203.728,+190.884
2000-01-01 13:52:00 UTC,+145.269,+186.085,+181.625,+170.536,+203.606,+190.769
2000-01-01 13:53:00 UTC,+145.161,+185.947,+181.49,+170.409,+203.455,+190.627
2000-01-01 13:54:00 UTC,+145.059,+185.816,+181.363,+170.289,+203.312,+190.494
2000-01-01 13:55:00 UTC,+144.955,+185.683,+181.232,+170.167,+203.166,+190.356
2000-01-01 13:56:00 UTC,+144.848,+185.545,+181.098,+170.041,+203.015,+190.215
2000-01-01 13:57:00 UTC,+144.737,+185.404,+180.96,+169.911,+202.861,+190.071
2000-01-01 13:58:00 UTC,+144.624,+185.259,+180.819,+169.779,+202.702,+189.922
2000-01-01 13:59:00 UTC,+144.509,+185.111,+180.674,+169.643,+202.54,+189.77
2000-01-01 14:00:00 UTC,+144.39,+184.959,+180.526,+169.504,+202.374,+189.615
2000-01-01 14:01:00 UTC,+144.26,+184.793,+180.364,+169.351,+202.192,+189.444
2000-01-01 14:02:00 UTC,+144.136,+184.634,+180.209,+169.206,+202.018,+189.281
2000-01-01 14:03:00 UTC,+143.998,+184.457,+180.037,+169.044,+201.825,+189.1
2000-01-01 14:04:00 UTC,+143.847,+184.264,+179.848,+168.866,+201.613,+188.902
2000-01-01 14:05:00 UTC,+143.705,+184.081,+179.669,+168.699,+201.413,+188.714
2000-01-01 14:06:00 UTC,+143.559,+183.895,+179.488,+168.528,+201.21,+188.524
2000-01-01 14:07:00 UTC,+143.411,+183.705,+179.303,+168.355,+201.002,+188.33
2000-01-01 14:08:00 UTC,+143.271,+183.526,+179.127,+168.19,+200.806,+188.145
2000-01-01 14:09:00 UTC,+143.108,+183.317,+178.923,+167.999,+200.577,+187.931
2000-01-01 14:10:00 UTC,+142.953,+183.118,+178.729,+167.816,+200.359,+187.727
2000-01-01 14:11:00 UTC,+142.794,+182.915,+178.531,+167.63,+200.138,+187.519
2000-01-01 14:12:00 UTC,+142.634,+182.709,+178.33,+167.442,+199.912,+187.308
2000-01-01 14:13:00 UTC,+142.48,+182.512,+178.138,+167.261,+199.696,+187.106
2000-01-01 14:14:00 UTC,+142.313,+182.299,+177.93,+167.066,+199.463,+186.888
2000-01-01 14:15:00 UTC,+142.136,+182.071,+177.707,+166.857,+199.214,+186.654
2000-01-01 14:16:00 UTC,+141.964,+181.852,+177.493,+166.656,+198.974,+186.429
2000-01-01 14:17:00 UTC,+141.79,+181.629,+177.276,+166.452,+198.73,+186.2
2000-01-01 14:18:00 UTC,+141.613,+181.402,+177.055,+166.244,+198.482,+185.968
2000-01-01 14:19:00 UTC,+141.434,+181.172,+176.83,+166.033,+198.231,+185.733
2000-01-01 14:20:00 UTC,+141.26,+180.949,+176.613,+165.829,+197.987,+185.504
2000-01-01 14:21:00 UTC,+141.067,+180.702,+176.371,+165.602,+197.716,+185.251
2000-01-01 14:22:00 UTC,+140.879,+180.462,+176.137,+165.382,+197.453,+185.004
2000-01-01 14:23:00 UTC,+140.689,+180.218,+175.899,+165.159,+197.186,+184.754
2000-01-01 14:24:00 UTC,+140.496,+179.97,+175.657,+164.932,+196.915,+184.5
2000-01-01 14:25:00 UTC,+140.299,+179.719,+175.412,+164.702,+196.641,+184.243
2000-01-01 14:26:00 UTC,+140.108,+179.474,+175.172,+164.476,+196.372,+183.991
2000-01-01 14:27:00 UTC,+139.906,+179.215,+174.92,+164.24,+196.089,+183.726
2000-01-01 14:28:00 UTC,+139.701,+178.953,+174.664,+163.999,+195.802,+183.457
2000-01-01 14:29:00 UTC,+139.494,+178.687,+174.404,+163.756,+195.511,+183.185
2000-01-01 14:30:00 UTC,+139.277,+178.409,+174.133,+163.501,+195.207,+182.9
2000-01-01 14:31:00 UTC,+139.064,+178.136,+173.867,+163.251,+194.909,+182.62
2000-01-01 14:32:00 UTC,+138.848,+177.859,+173.597,+162.997,+194.606,+182.336
2000-01-01 14:33:00 UTC,+138.629,+177.579,+173.323,+162.74,+194.299,+182.049
2000-01-01 14:34:00 UTC,+138.407,+177.294,+173.045,+162.479,+193.988,+181.757
2000-01-01 14:35:00 UTC,+138.182,+177.006,+172.764,+162.215,+193.672,+181.462
2000-01-01 14:36:00 UTC,+137.954,+176.714,+172.479,+161.948,+193.353,+181.163
2000-01-01 14:37:00 UTC,+137.723,+176.419,+172.191,+161.677,+193.03,+180.859
2000-01-01 14:38:00 UTC,+137.489,+176.119,+171.898,+161.402,+192.702,+180.552
2000-01-01 14:39:00 UTC,+137.252,+175.816,+171.602,+161.124,+192.37,+180.241
2000-01-01 14:40:00 UTC,+137.017,+175.515,+171.308,+160.848,+192.04,+179.933
2000-01-01 14:41:00 UTC,+136.774,+175.203,+171.004,+160.563,+191.7,+179.613
2000-01-01 14:42:00 UTC,+136.523,+174.882,+170.691,+160.269,+191.348,+179.284
2000-01-01 14:43:00 UTC,+136.279,+174.569,+170.385,+159.981,+191.005,+178.963
2000-01-01 14:44:00 UTC,+136.026,+174.245,+170.069,+159.685,+190.651,+178.631
2000-01-01 14:45:00 UTC,+135.767,+173.913,+169.745,+159.38,+190.288,+178.29
2000-01-01 14:46:00 UTC,+135.508,+173.582,+169.421,+159.077,+189.925,+177.951
2000-01-01 14:47:00 UTC,+135.246,+173.246,+169.094,+158.77,+189.559,+177.607
2000-01-01 14:48:00 UTC,+134.985,+172.912,+168.768,+158.463,+189.192,+177.264
2000-01-01 14:49:00 UTC,+134.714,+172.564,+168.428,+158.144,+188.812,+176.907
2000-01-01 14:50:00 UTC,+134.442,+172.216,+168.089,+157.826,+188.431,+176.551
2000-01-01 14:51:00 UTC,+134.168,+171.865,+167.746,+157.503,+188.047,+176.191
2000-01-01 14:52:00 UTC,+133.893,+171.513,+167.402,+157.181,+187.662,+175.83
2000-01-01 14:53:00 UTC,+133.612,+171.153,+167.051,+156.851,+187.267,+175.461
2000-01-01 14:54:00 UTC,+133.325,+170.785,+166.692,+156.514,+186.865,+175.084
2000-01-01 14:55:00 UTC,+121.434,+155.553,+151.825,+142.555,+170.199,+159.469
2000-01-01 14:56:00 UTC,+121.235,+155.298,+151.576,+142.321,+169.92,+159.207
