,q_bid,end_time,p_bid,mode_dispatch,mode_market,start_time,rate_id,meter_id,e,is_bid,meter_interval_id,qmtp
676,0.0,2021-09-16T09:20:05,0.0,0.0,0.0,2021-09-16T09:19:05,1,1,0.128,True,1650,1.536
677,0.0,2021-09-16T09:25:06,0.0,0.0,0.0,2021-09-16T09:24:06,1,1,0.133917,True,1651,1.607
678,0.0,2021-09-16T09:30:07,0.0,0.0,0.0,2021-09-16T09:29:07,1,1,0.155917,True,1652,1.871
679,0.0,2021-09-16T09:35:08,0.0,0.0,0.0,2021-09-16T09:34:08,1,1,0.16075,True,1653,1.929
680,0.0,2021-09-16T09:40:08,0.0,0.0,0.0,2021-09-16T09:39:08,1,1,0.167167,True,1654,2.006
681,0.0,2021-09-16T09:45:09,0.0,0.0,0.0,2021-09-16T09:44:09,1,1,0.178167,True,1655,2.138
682,0.0,2021-09-16T09:50:10,0.0,0.0,0.0,2021-09-16T09:49:10,1,1,0.1875,True,1656,2.25
683,0.0,2021-09-16T09:55:00,0.0,0.0,0.0,2021-09-16T09:54:00,1,1,0.193667,True,1657,2.324
684,0.0,2021-09-16T10:05:01,0.0,0.0,0.0,2021-09-16T10:04:01,1,1,0.205167,True,1658,2.462
685,0.0,2021-09-16T10:10:02,0.0,0.0,0.0,2021-09-16T10:09:02,1,1,0.209083,True,1659,2.509
686,0.0,2021-09-16T10:15:03,0.0,0.0,0.0,2021-09-16T10:14:03,1,1,0.213667,True,1660,2.564
687,0.0,2021-09-16T10:20:04,0.0,0.0,0.0,2021-09-16T10:19:04,1,1,0.2185,True,1661,2.622
688,0.0,2021-09-16T10:25:05,0.0,0.0,0.0,2021-09-16T10:24:05,1,1,0.222417,True,1662,2.669
689,0.0,2021-09-16T10:30:06,0.0,0.0,0.0,2021-09-16T10:29:06,1,1,0.227083,True,1663,2.725
690,0.0,2021-09-16T10:40:07,0.0,0.0,0.0,2021-09-16T10:39:07,1,1,0.240917,True,1664,2.891
691,0.0,2021-09-16T10:45:08,0.0,0.0,0.0,2021-09-16T10:44:08,1,1,0.25475,True,1665,3.057
692,0.0,2021-09-16T10:50:09,0.0,0.0,0.0,2021-09-16T10:49:09,1,1,0.261833,True,1666,3.142
693,0.0,2021-09-16T10:55:09,0.0,0.0,0.0,2021-09-16T10:54:09,1,1,0.26575,True,1667,3.189
694,0.0,2021-09-16T11:05:00,0.0,0.0,0.0,2021-09-16T11:04:00,1,1,0.272333,True,1668,3.268
695,0.0,2021-09-16T11:25:03,0.0,0.0,0.0,2021-09-16T11:24:03,1,1,0.286,True,1669,3.432
696,0.0,2021-09-16T11:30:04,0.0,0.0,0.0,2021-09-16T11:29:04,1,1,0.29125,True,1670,3.495
697,0.0,2021-09-16T11:35:05,0.0,0.0,0.0,2021-09-16T11:34:05,1,1,0.295667,True,1671,3.548
698,0.0,2021-09-16T11:40:06,0.0,0.0,0.0,2021-09-16T11:39:06,1,1,0.29925,True,1672,3.591
699,0.0,2021-09-16T11:45:07,0.0,0.0,0.0,2021-09-16T11:44:07,1,1,0.308583,True,1673,3.703
700,0.0,2021-09-16T11:50:08,0.0,0.0,0.0,2021-09-16T11:49:08,1,1,0.317083,True,1674,3.805
701,0.0,2021-09-16T11:55:08,0.0,0.0,0.0,2021-09-16T11:54:08,1,1,0.322,True,1675,3.864
702,0.0,2021-09-16T12:10:00,0.0,0.0,0.0,2021-09-16T12:09:00,1,1,0.327917,True,1676,3.935
703,0.0,2021-09-16T12:15:01,0.0,0.0,0.0,2021-09-16T12:14:01,1,1,0.334667,True,1677,4.016
704,0.0,2021-09-16T12:20:01,0.0,0.0,0.0,2021-09-16T12:19:01,1,1,0.335583,True,1678,4.027
705,0.0,2021-09-16T12:25:02,0.0,0.0,0.0,2021-09-16T12:24:02,1,1,0.336583,True,1679,4.039
706,0.0,2021-09-16T12:30:03,0.0,0.0,0.0,2021-09-16T12:29:03,1,1,0.337083,True,1680,4.045
707,0.0,2021-09-16T12:35:04,0.0,0.0,0.0,2021-09-16T12:34:04,1,1,0.338083,True,1681,4.057
708,0.0,2021-09-16T12:40:05,0.0,0.0,0.0,2021-09-16T12:39:05,1,1,0.3365,True,1682,4.038
709,0.0,2021-09-16T12:45:06,0.0,0.0,0.0,2021-09-16T12:44:06,1,1,0.338417,True,1683,4.061
710,0.0,2021-09-16T12:50:07,0.0,0.0,0.0,2021-09-16T12:49:07,1,1,0.339,True,1684,4.068
711,0.0,2021-09-16T12:55:08,0.0,0.0,0.0,2021-09-16T12:54:08,1,1,0.343,True,1685,4.116
712,0.0,2021-09-16T13:05:09,0.0,0.0,0.0,2021-09-16T13:04:09,1,1,0.352917,True,1686,4.235
713,0.0,2021-09-16T13:10:09,0.0,0.0,0.0,2021-09-16T13:09:09,1,1,0.354083,True,1687,4.249
714,0.0,2021-09-16T13:15:00,0.0,0.0,0.0,2021-09-16T13:14:00,1,1,0.35175,True,1688,4.221
715,0.0,2021-09-16T13:20:01,0.0,0.0,0.0,2021-09-16T13:19:01,1,1,0.351167,True,1689,4.214
716,0.0,2021-09-16T13:25:01,0.0,0.0,0.0,2021-09-16T13:24:01,1,1,0.352667,True,1690,4.232
717,0.0,2021-09-16T13:30:02,0.0,0.0,0.0,2021-09-16T13:29:02,1,1,0.349,True,1691,4.188
718,0.0,2021-09-16T13:35:03,0.0,0.0,0.0,2021-09-16T13:34:03,1,1,0.3475,True,1692,4.17
719,0.0,2021-09-16T13:40:03,0.0,0.0,0.0,2021-09-16T13:39:03,1,1,0.347833,True,1693,4.174
720,0.0,2021-09-16T13:45:04,0.0,0.0,0.0,2021-09-16T13:44:04,1,1,0.347583,True,1694,4.171
721,0.0,2021-09-16T13:50:05,0.0,0.0,0.0,2021-09-16T13:49:05,1,1,0.344917,True,1695,4.139
722,0.0,2021-09-16T13:55:06,0.0,0.0,0.0,2021-09-16T13:54:06,1,1,0.342167,True,1696,4.106
723,0.0,2021-09-16T14:05:07,0.0,0.0,0.0,2021-09-16T14:04:07,1,1,0.3375,True,1697,4.05
724,0.0,2021-09-16T14:10:08,0.0,0.0,0.0,2021-09-16T14:09:08,1,1,0.335417,True,1698,4.025
725,0.0,2021-09-16T14:15:09,0.0,0.0,0.0,2021-09-16T14:14:09,1,1,0.332333,True,1699,3.988
726,0.0,2021-09-16T14:20:09,0.0,0.0,0.0,2021-09-16T14:19:09,1,1,0.3295,True,1700,3.954
727,0.0,2021-09-16T14:25:00,0.0,0.0,0.0,2021-09-16T14:24:00,1,1,0.326333,True,1701,3.916
728,0.0,2021-09-16T14:30:01,0.0,0.0,0.0,2021-09-16T14:29:01,1,1,0.322667,True,1702,3.872
729,0.0,2021-09-16T14:35:01,0.0,0.0,0.0,2021-09-16T14:34:01,1,1,0.317083,True,1703,3.805
730,0.0,2021-09-16T14:40:02,0.0,0.0,0.0,2021-09-16T14:39:02,1,1,0.31275,True,1704,3.753
731,0.0,2021-09-16T14:45:03,0.0,0.0,0.0,2021-09-16T14:44:03,1,1,0.307167,True,1705,3.686
732,0.0,2021-09-16T14:50:04,0.0,0.0,0.0,2021-09-16T14:49:04,1,1,0.30175,True,1706,3.621
733,0.0,2021-09-16T14:55:05,0.0,0.0,0.0,2021-09-16T14:54:05,1,1,0.299083,True,1707,3.589
734,0.0,2021-09-16T15:05:06,0.0,0.0,0.0,2021-09-16T15:04:06,1,1,0.292,True,1708,3.504
735,0.0,2021-09-16T15:10:07,0.0,0.0,0.0,2021-09-16T15:09:07,1,1,0.284667,True,1709,3.416
736,0.0,2021-09-16T15:15:07,0.0,0.0,0.0,2021-09-16T15:14:07,1,1,0.27925,True,1710,3.351
737,0.0,2021-09-16T15:20:08,0.0,0.0,0.0,2021-09-16T15:19:08,1,1,0.275417,True,1711,3.305
738,0.0,2021-09-16T15:25:09,0.0,0.0,0.0,2021-09-16T15:24:09,1,1,0.2705,True,1712,3.246
739,0.0,2021-09-16T15:30:09,0.0,0.0,0.0,2021-09-16T15:29:09,1,1,0.263667,True,1713,3.164
740,0.0,2021-09-16T15:35:00,0.0,0.0,0.0,2021-09-16T15:34:00,1,1,0.257917,True,1714,3.095
741,0.0,2021-09-16T15:45:01,0.0,0.0,0.0,2021-09-16T15:44:01,1,1,0.246583,True,1715,2.959
742,0.0,2021-09-16T15:50:02,0.0,0.0,0.0,2021-09-16T15:49:02,1,1,0.241583,True,1716,2.899
743,0.0,2021-09-16T15:55:03,0.0,0.0,0.0,2021-09-16T15:54:03,1,1,0.234333,True,1717,2.812
744,0.0,2021-09-16T16:05:04,0.0,0.0,0.0,2021-09-16T16:04:04,1,1,0.222583,True,1718,2.671
745,0.0,2021-09-16T16:10:05,0.0,0.0,0.0,2021-09-16T16:09:05,1,1,0.214833,True,1719,2.578
746,0.0,2021-09-16T16:15:06,0.0,0.0,0.0,2021-09-16T16:14:06,1,1,0.207667,True,1720,2.492
747,0.0,2021-09-16T16:20:07,0.0,0.0,0.0,2021-09-16T16:19:07,1,1,0.20175,True,1721,2.421
748,0.0,2021-09-16T16:25:07,0.0,0.0,0.0,2021-09-16T16:24:07,1,1,0.19475,True,1722,2.337
749,0.0,2021-09-16T16:30:08,0.0,0.0,0.0,2021-09-16T16:29:08,1,1,0.18825,True,1723,2.259
750,0.0,2021-09-16T16:35:09,0.0,0.0,0.0,2021-09-16T16:34:09,1,1,0.181917,True,1724,2.183
751,0.0,2021-09-16T16:40:10,0.0,0.0,0.0,2021-09-16T16:39:10,1,1,0.174667,True,1725,2.096
752,0.0,2021-09-16T16:45:00,0.0,0.0,0.0,2021-09-16T16:44:00,1,1,0.167833,True,1726,2.014
753,0.0,2021-09-16T16:50:01,0.0,0.0,0.0,2021-09-16T16:49:01,1,1,0.159667,True,1727,1.916
754,0.0,2021-09-16T16:55:02,0.0,0.0,0.0,2021-09-16T16:54:02,1,1,0.151833,True,1728,1.822
755,0.0,2021-09-16T17:05:03,0.0,0.0,0.0,2021-09-16T17:04:03,1,1,0.0945833,True,1729,1.135
756,0.0,2021-09-16T17:10:03,0.0,0.0,0.0,2021-09-16T17:09:03,1,1,0.08225,True,1730,0.987
757,0.0,2021-09-16T17:15:04,0.0,0.0,0.0,2021-09-16T17:14:04,1,1,0.0764167,True,1731,0.917
758,0.0,2021-09-16T17:20:06,0.0,0.0,0.0,2021-09-16T17:19:06,1,1,0.0324167,True,1732,0.389
759,0.0,2021-09-16T17:25:07,0.0,0.0,0.0,2021-09-16T17:24:07,1,1,0.0294167,True,1733,0.353
760,0.0,2021-09-16T17:30:07,0.0,0.0,0.0,2021-09-16T17:29:07,1,1,0.00908333,True,1734,0.109
761,0.0,2021-09-16T17:35:08,0.0,0.0,0.0,2021-09-16T17:34:08,1,1,0.00425,True,1735,0.051
762,0.0,2021-09-16T17:40:09,0.0,0.0,0.0,2021-09-16T17:39:09,1,1,0.00416667,True,1736,0.05
763,0.0,2021-09-16T17:45:09,0.0,0.0,0.0,2021-09-16T17:44:09,1,1,0.0150833,True,1737,0.181
764,0.0,2021-09-16T17:50:00,0.0,0.0,0.0,2021-09-16T17:49:00,1,1,0.01475,True,1738,0.177
765,0.0,2021-09-16T17:55:01,0.0,0.0,0.0,2021-09-16T17:54:01,1,1,0.0143333,True,1739,0.172
766,0.0,2021-09-16T18:05:02,0.0,0.0,0.0,2021-09-16T18:04:02,1,1,0.0130833,True,1740,0.157
767,0.0,2021-09-16T18:10:02,0.0,0.0,0.0,2021-09-16T18:09:02,1,1,0.0154167,True,1741,0.185
768,0.0,2021-09-16T18:15:03,0.0,0.0,0.0,2021-09-16T18:14:03,1,1,0.0175833,True,1742,0.211
769,0.0,2021-09-16T18:20:04,0.0,0.0,0.0,2021-09-16T18:19:04,1,1,0.0158333,True,1743,0.19
770,0.0,2021-09-16T18:25:05,0.0,0.0,0.0,2021-09-16T18:24:05,1,1,0.01375,True,1744,0.165
771,0.0,2021-09-16T18:30:06,0.0,0.0,0.0,2021-09-16T18:29:06,1,1,0.0114167,True,1745,0.137
772,0.0,2021-09-16T18:35:07,0.0,0.0,0.0,2021-09-16T18:34:07,1,1,0.00966667,True,1746,0.116
773,0.0,2021-09-16T18:40:08,0.0,0.0,0.0,2021-09-16T18:39:08,1,1,0.00675,True,1747,0.081
774,0.0,2021-09-16T18:45:08,0.0,0.0,0.0,2021-09-16T18:44:08,1,1,0.00533333,True,1748,0.064
775,0.0,2021-09-16T18:50:09,0.0,0.0,0.0,2021-09-16T18:49:09,1,1,0.00408333,True,1749,0.049
776,0.0,2021-09-16T18:55:10,0.0,0.0,0.0,2021-09-16T18:54:10,1,1,0.00283333,True,1750,0.034
777,0.0,2021-09-16T19:05:01,0.0,0.0,0.0,2021-09-16T19:04:01,1,1,0.001,True,1751,0.012
778,0.0,2021-09-16T19:10:01,0.0,0.0,0.0,2021-09-16T19:09:01,1,1,0.0,True,1752,0.0
779,0.0,2021-09-16T19:15:02,0.0,0.0,0.0,2021-09-16T19:14:02,1,1,0.0,True,1753,0.0
780,0.0,2021-09-16T19:20:03,0.0,0.0,0.0,2021-09-16T19:19:03,1,1,0.0,True,1754,0.0
781,0.0,2021-09-16T19:25:03,0.0,0.0,0.0,2021-09-16T19:24:03,1,1,0.0,True,1755,0.0
782,0.0,2021-09-16T19:30:04,0.0,0.0,0.0,2021-09-16T19:29:04,1,1,0.0,True,1756,0.0
783,0.0,2021-09-16T19:35:05,0.0,0.0,0.0,2021-09-16T19:34:05,1,1,0.0,True,1757,0.0
784,0.0,2021-09-16T19:40:06,0.0,0.0,0.0,2021-09-16T19:39:06,1,1,0.0,True,1758,0.0
785,0.0,2021-09-16T19:45:07,0.0,0.0,0.0,2021-09-16T19:44:07,1,1,0.0,True,1759,0.0
786,0.0,2021-09-16T19:50:08,0.0,0.0,0.0,2021-09-16T19:49:08,1,1,0.0,True,1760,0.0
787,0.0,2021-09-16T19:55:09,0.0,0.0,0.0,2021-09-16T19:54:09,1,1,0.0,True,1761,0.0
788,0.0,2021-09-16T20:05:10,0.0,0.0,0.0,2021-09-16T20:04:10,1,1,0.0,True,1762,0.0
789,0.0,2021-09-16T20:10:00,0.0,0.0,0.0,2021-09-16T20:09:00,1,1,0.0,True,1763,0.0
790,0.0,2021-09-16T20:15:01,0.0,0.0,0.0,2021-09-16T20:14:01,1,1,0.0,True,1764,0.0
791,0.0,2021-09-16T20:20:02,0.0,0.0,0.0,2021-09-16T20:19:02,1,1,0.0,True,1765,0.0
792,0.0,2021-09-16T20:25:02,0.0,0.0,0.0,2021-09-16T20:24:02,1,1,0.0,True,1766,0.0
793,0.0,2021-09-16T20:30:03,0.0,0.0,0.0,2021-09-16T20:29:03,1,1,0.0,True,1767,0.0
794,0.0,2021-09-16T20:35:04,0.0,0.0,0.0,2021-09-16T20:34:04,1,1,0.0,True,1768,0.0
795,0.0,2021-09-16T20:40:05,0.0,0.0,0.0,2021-09-16T20:39:05,1,1,0.0,True,1769,0.0
796,0.0,2021-09-16T20:45:06,0.0,0.0,0.0,2021-09-16T20:44:06,1,1,0.0,True,1770,0.0
797,0.0,2021-09-16T20:50:07,0.0,0.0,0.0,2021-09-16T20:49:07,1,1,0.0,True,1771,0.0
798,0.0,2021-09-16T20:55:08,0.0,0.0,0.0,2021-09-16T20:54:08,1,1,0.0,True,1772,0.0
799,0.0,2021-09-16T21:05:09,0.0,0.0,0.0,2021-09-16T21:04:09,1,1,0.0,True,1773,0.0
800,0.0,2021-09-16T21:10:09,0.0,0.0,0.0,2021-09-16T21:09:09,1,1,0.0,True,1774,0.0
801,0.0,2021-09-16T21:15:00,0.0,0.0,0.0,2021-09-16T21:14:00,1,1,0.0,True,1775,0.0
802,0.0,2021-09-16T21:20:01,0.0,0.0,0.0,2021-09-16T21:19:01,1,1,0.0,True,1776,0.0
803,0.0,2021-09-16T21:25:01,0.0,0.0,0.0,2021-09-16T21:24:01,1,1,0.0,True,1777,0.0
804,0.0,2021-09-16T21:30:02,0.0,0.0,0.0,2021-09-16T21:29:02,1,1,0.0,True,1778,0.0
805,0.0,2021-09-16T21:35:03,0.0,0.0,0.0,2021-09-16T21:34:03,1,1,0.0,True,1779,0.0
806,0.0,2021-09-16T21:40:04,0.0,0.0,0.0,2021-09-16T21:39:04,1,1,0.0,True,1780,0.0
807,0.0,2021-09-16T21:45:05,0.0,0.0,0.0,2021-09-16T21:44:05,1,1,0.0,True,1781,0.0
808,0.0,2021-09-16T21:50:06,0.0,0.0,0.0,2021-09-16T21:49:06,1,1,0.0,True,1782,0.0
809,0.0,2021-09-16T21:55:07,0.0,0.0,0.0,2021-09-16T21:54:07,1,1,0.0,True,1783,0.0
810,0.0,2021-09-16T22:05:08,0.0,0.0,0.0,2021-09-16T22:04:08,1,1,0.0,True,1784,0.0
811,0.0,2021-09-16T22:10:08,0.0,0.0,0.0,2021-09-16T22:09:08,1,1,0.0,True,1785,0.0
812,0.0,2021-09-16T22:15:09,0.0,0.0,0.0,2021-09-16T22:14:09,1,1,0.0,True,1786,0.0
813,0.0,2021-09-16T22:20:10,0.0,0.0,0.0,2021-09-16T22:19:10,1,1,0.0,True,1787,0.0
814,0.0,2021-09-16T22:25:01,0.0,0.0,0.0,2021-09-16T22:24:01,1,1,0.0,True,1788,0.0
815,0.0,2021-09-16T22:30:01,0.0,0.0,0.0,2021-09-16T22:29:01,1,1,0.0,True,1789,0.0
816,0.0,2021-09-16T22:35:02,0.0,0.0,0.0,2021-09-16T22:34:02,1,1,0.0,True,1790,0.0
817,0.0,2021-09-16T22:40:03,0.0,0.0,0.0,2021-09-16T22:39:03,1,1,0.0,True,1791,0.0
818,0.0,2021-09-16T22:45:03,0.0,0.0,0.0,2021-09-16T22:44:03,1,1,0.0,True,1792,0.0
819,0.0,2021-09-16T22:50:04,0.0,0.0,0.0,2021-09-16T22:49:04,1,1,0.0,True,1793,0.0
820,0.0,2021-09-16T22:55:05,0.0,0.0,0.0,2021-09-16T22:54:05,1,1,0.0,True,1794,0.0
821,0.0,2021-09-16T23:05:07,0.0,0.0,0.0,2021-09-16T23:04:07,1,1,0.0,True,1795,0.0
822,0.0,2021-09-16T23:10:08,0.0,0.0,0.0,2021-09-16T23:09:08,1,1,0.0,True,1796,0.0
823,0.0,2021-09-16T23:15:08,0.0,0.0,0.0,2021-09-16T23:14:08,1,1,0.0,True,1797,0.0
824,0.0,2021-09-16T23:20:09,0.0,0.0,0.0,2021-09-16T23:19:09,1,1,0.0,True,1798,0.0
825,0.0,2021-09-16T23:25:10,0.0,0.0,0.0,2021-09-16T23:24:10,1,1,0.0,True,1799,0.0
826,0.0,2021-09-16T23:30:00,0.0,0.0,0.0,2021-09-16T23:29:00,1,1,0.0,True,1800,0.0
827,0.0,2021-09-16T23:35:01,0.0,0.0,0.0,2021-09-16T23:34:01,1,1,0.0,True,1801,0.0
828,0.0,2021-09-16T23:40:02,0.0,0.0,0.0,2021-09-16T23:39:02,1,1,0.0,True,1802,0.0
829,0.0,2021-09-16T23:45:02,0.0,0.0,0.0,2021-09-16T23:44:02,1,1,0.0,True,1803,0.0
830,0.0,2021-09-16T23:50:03,0.0,0.0,0.0,2021-09-16T23:49:03,1,1,0.0,True,1804,0.0
831,0.0,2021-09-16T23:55:04,0.0,0.0,0.0,2021-09-16T23:54:04,1,1,0.0,True,1805,0.0
832,0.0,2021-09-17T00:05:05,0.0,0.0,0.0,2021-09-17T00:04:05,1,1,0.0,True,1806,0.0
833,0.0,2021-09-17T00:10:06,0.0,0.0,0.0,2021-09-17T00:09:06,1,1,0.0,True,1807,0.0
834,0.0,2021-09-17T00:15:07,0.0,0.0,0.0,2021-09-17T00:14:07,1,1,0.0,True,1808,0.0
835,0.0,2021-09-17T00:20:08,0.0,0.0,0.0,2021-09-17T00:19:08,1,1,0.0,True,1809,0.0
836,0.0,2021-09-17T00:25:09,0.0,0.0,0.0,2021-09-17T00:24:09,1,1,0.0,True,1810,0.0
837,0.0,2021-09-17T00:30:09,0.0,0.0,0.0,2021-09-17T00:29:09,1,1,0.0,True,1811,0.0
838,0.0,2021-09-17T00:35:00,0.0,0.0,0.0,2021-09-17T00:34:00,1,1,0.0,True,1812,0.0
839,0.0,2021-09-17T00:40:01,0.0,0.0,0.0,2021-09-17T00:39:01,1,1,0.0,True,1813,0.0
840,0.0,2021-09-17T00:45:01,0.0,0.0,0.0,2021-09-17T00:44:01,1,1,0.0,True,1814,0.0
841,0.0,2021-09-17T00:50:02,0.0,0.0,0.0,2021-09-17T00:49:02,1,1,0.0,True,1815,0.0
842,0.0,2021-09-17T00:55:03,0.0,0.0,0.0,2021-09-17T00:54:03,1,1,0.0,True,1816,0.0
843,0.0,2021-09-17T01:10:05,0.0,0.0,0.0,2021-09-17T01:09:05,1,1,0.0,True,1817,0.0
844,0.0,2021-09-17T01:15:06,0.0,0.0,0.0,2021-09-17T01:14:06,1,1,0.0,True,1818,0.0
845,0.0,2021-09-17T01:20:07,0.0,0.0,0.0,2021-09-17T01:19:07,1,1,0.0,True,1819,0.0
846,0.0,2021-09-17T01:25:08,0.0,0.0,0.0,2021-09-17T01:24:08,1,1,0.0,True,1820,0.0
847,0.0,2021-09-17T01:30:08,0.0,0.0,0.0,2021-09-17T01:29:08,1,1,0.0,True,1821,0.0
848,0.0,2021-09-17T01:35:09,0.0,0.0,0.0,2021-09-17T01:34:09,1,1,0.0,True,1822,0.0
849,0.0,2021-09-17T01:40:10,0.0,0.0,0.0,2021-09-17T01:39:10,1,1,0.0,True,1823,0.0
850,0.0,2021-09-17T01:45:01,0.0,0.0,0.0,2021-09-17T01:44:01,1,1,0.0,True,1824,0.0
851,0.0,2021-09-17T01:50:01,0.0,0.0,0.0,2021-09-17T01:49:01,1,1,0.0,True,1825,0.0
852,0.0,2021-09-17T01:55:02,0.0,0.0,0.0,2021-09-17T01:54:02,1,1,0.0,True,1826,0.0
853,0.0,2021-09-17T02:05:03,0.0,0.0,0.0,2021-09-17T02:04:03,1,1,0.0,True,1827,0.0
854,0.0,2021-09-17T02:10:04,0.0,0.0,0.0,2021-09-17T02:09:04,1,1,0.0,True,1828,0.0
855,0.0,2021-09-17T02:15:04,0.0,0.0,0.0,2021-09-17T02:14:04,1,1,0.0,True,1829,0.0
856,0.0,2021-09-17T02:20:05,0.0,0.0,0.0,2021-09-17T02:19:05,1,1,0.0,True,1830,0.0
857,0.0,2021-09-17T02:25:06,0.0,0.0,0.0,2021-09-17T02:24:06,1,1,0.0,True,1831,0.0
858,0.0,2021-09-17T02:30:07,0.0,0.0,0.0,2021-09-17T02:29:07,1,1,0.0,True,1832,0.0
859,0.0,2021-09-17T02:35:08,0.0,0.0,0.0,2021-09-17T02:34:08,1,1,0.0,True,1833,0.0
860,0.0,2021-09-17T02:40:09,0.0,0.0,0.0,2021-09-17T02:39:09,1,1,0.0,True,1834,0.0
861,0.0,2021-09-17T02:45:09,0.0,0.0,0.0,2021-09-17T02:44:09,1,1,0.0,True,1835,0.0
862,0.0,2021-09-17T02:50:00,0.0,0.0,0.0,2021-09-17T02:49:00,1,1,0.0,True,1836,0.0
863,0.0,2021-09-17T02:55:01,0.0,0.0,0.0,2021-09-17T02:54:01,1,1,0.0,True,1837,0.0
864,0.0,2021-09-17T03:05:02,0.0,0.0,0.0,2021-09-17T03:04:02,1,1,0.0,True,1838,0.0
865,0.0,2021-09-17T03:10:02,0.0,0.0,0.0,2021-09-17T03:09:02,1,1,0.0,True,1839,0.0
866,0.0,2021-09-17T03:15:03,0.0,0.0,0.0,2021-09-17T03:14:03,1,1,0.0,True,1840,0.0
867,0.0,2021-09-17T03:20:04,0.0,0.0,0.0,2021-09-17T03:19:04,1,1,0.0,True,1841,0.0
868,0.0,2021-09-17T03:25:05,0.0,0.0,0.0,2021-09-17T03:24:05,1,1,0.0,True,1842,0.0
869,0.0,2021-09-17T03:30:06,0.0,0.0,0.0,2021-09-17T03:29:06,1,1,0.0,True,1843,0.0
870,0.0,2021-09-17T03:35:07,0.0,0.0,0.0,2021-09-17T03:34:07,1,1,0.0,True,1844,0.0
871,0.0,2021-09-17T03:40:08,0.0,0.0,0.0,2021-09-17T03:39:08,1,1,0.0,True,1845,0.0
872,0.0,2021-09-17T03:45:08,0.0,0.0,0.0,2021-09-17T03:44:08,1,1,0.0,True,1846,0.0
873,0.0,2021-09-17T03:50:09,0.0,0.0,0.0,2021-09-17T03:49:09,1,1,0.0,True,1847,0.0
874,0.0,2021-09-17T03:55:10,0.0,0.0,0.0,2021-09-17T03:54:10,1,1,0.0,True,1848,0.0
875,0.0,2021-09-17T04:05:01,0.0,0.0,0.0,2021-09-17T04:04:01,1,1,0.0,True,1849,0.0
876,0.0,2021-09-17T04:10:01,0.0,0.0,0.0,2021-09-17T04:09:01,1,1,0.0,True,1850,0.0
877,0.0,2021-09-17T04:15:02,0.0,0.0,0.0,2021-09-17T04:14:02,1,1,0.0,True,1851,0.0
878,0.0,2021-09-17T04:20:03,0.0,0.0,0.0,2021-09-17T04:19:03,1,1,0.0,True,1852,0.0
879,0.0,2021-09-17T04:25:03,0.0,0.0,0.0,2021-09-17T04:24:03,1,1,0.0,True,1853,0.0
880,0.0,2021-09-17T04:30:04,0.0,0.0,0.0,2021-09-17T04:29:04,1,1,0.0,True,1854,0.0
881,0.0,2021-09-17T04:35:05,0.0,0.0,0.0,2021-09-17T04:34:05,1,1,0.0,True,1855,0.0
882,0.0,2021-09-17T04:40:06,0.0,0.0,0.0,2021-09-17T04:39:06,1,1,0.0,True,1856,0.0
883,0.0,2021-09-17T04:45:07,0.0,0.0,0.0,2021-09-17T04:44:07,1,1,0.0,True,1857,0.0
884,0.0,2021-09-17T04:50:08,0.0,0.0,0.0,2021-09-17T04:49:08,1,1,0.0,True,1858,0.0
885,0.0,2021-09-17T04:55:09,0.0,0.0,0.0,2021-09-17T04:54:09,1,1,0.0,True,1859,0.0
886,0.0,2021-09-17T05:05:10,0.0,0.0,0.0,2021-09-17T05:04:10,1,1,0.0,True,1860,0.0
887,0.0,2021-09-17T05:10:00,0.0,0.0,0.0,2021-09-17T05:09:00,1,1,0.0,True,1861,0.0
888,0.0,2021-09-17T05:15:01,0.0,0.0,0.0,2021-09-17T05:14:01,1,1,0.0,True,1862,0.0
889,0.0,2021-09-17T05:20:02,0.0,0.0,0.0,2021-09-17T05:19:02,1,1,0.0,True,1863,0.0
890,0.0,2021-09-17T05:25:02,0.0,0.0,0.0,2021-09-17T05:24:02,1,1,0.0,True,1864,0.0
891,0.0,2021-09-17T05:30:03,0.0,0.0,0.0,2021-09-17T05:29:03,1,1,0.0,True,1865,0.0
892,0.0,2021-09-17T05:35:04,0.0,0.0,0.0,2021-09-17T05:34:04,1,1,0.0,True,1866,0.0
893,0.0,2021-09-17T05:40:05,0.0,0.0,0.0,2021-09-17T05:39:05,1,1,0.0,True,1867,0.0
894,0.0,2021-09-17T05:45:06,0.0,0.0,0.0,2021-09-17T05:44:06,1,1,0.0,True,1868,0.0
895,0.0,2021-09-17T05:50:07,0.0,0.0,0.0,2021-09-17T05:49:07,1,1,0.0,True,1869,0.0
896,0.0,2021-09-17T05:55:08,0.0,0.0,0.0,2021-09-17T05:54:08,1,1,0.0,True,1870,0.0
897,0.0,2021-09-17T06:05:09,0.0,0.0,0.0,2021-09-17T06:04:09,1,1,0.0,True,1871,0.0
898,0.0,2021-09-17T06:10:09,0.0,0.0,0.0,2021-09-17T06:09:09,1,1,0.0,True,1872,0.0
899,0.0,2021-09-17T06:15:00,0.0,0.0,0.0,2021-09-17T06:14:00,1,1,0.0,True,1873,0.0
900,0.0,2021-09-17T06:20:01,0.0,0.0,0.0,2021-09-17T06:19:01,1,1,0.0,True,1874,0.0
901,0.0,2021-09-17T06:25:01,0.0,0.0,0.0,2021-09-17T06:24:01,1,1,0.0,True,1875,0.0
