timestamp,current_market.clearing_price,current_market.clearing_quantity
2020-01-15 14:35:00 MST,+20.7,+9
2020-01-15 14:40:00 MST,+20.9,+26.0497
2020-01-15 14:45:00 MST,+21.4,+9
2020-01-15 14:50:00 MST,+22.2,+26.0497
2020-01-15 14:55:00 MST,+21,+13.5
2020-01-15 15:00:00 MST,+21.4,+30.5497
2020-01-15 15:05:00 MST,+21.6,+13.5
2020-01-15 15:10:00 MST,+21.7,+30.5497
2020-01-15 15:15:00 MST,+21.7,+13.5
2020-01-15 15:20:00 MST,+22.4,+30.5497
2020-01-15 15:25:00 MST,+23.2,+13.5
2020-01-15 15:30:00 MST,+22.7,+30.5497
2020-01-15 15:35:00 MST,+25,+13.5
2020-01-15 15:40:00 MST,+23.8,+30.5497
2020-01-15 15:45:00 MST,+24.2,+13.5
2020-01-15 15:50:00 MST,+26.7,+30.5497
2020-01-15 15:55:00 MST,+28.6,+4.5
2020-01-15 16:00:00 MST,+28.6,+21.5497
2020-01-15 16:05:00 MST,+23.4,+9
2020-01-15 16:10:00 MST,+22.6,+26.0497
2020-01-15 16:15:00 MST,+23.5,+9
2020-01-15 16:20:00 MST,+25.3,+26.0497
2020-01-15 16:25:00 MST,+26.1,+9
2020-01-15 16:30:00 MST,+27.9,+26.0497
2020-01-15 16:35:00 MST,+31.5,+4.5
2020-01-15 16:40:00 MST,+31.6,+21.5497
2020-01-15 16:45:00 MST,+36.2,+4.5
2020-01-15 16:50:00 MST,+40,+21.5497
2020-01-15 16:55:00 MST,+42.1,+4.5
2020-01-15 17:00:00 MST,+42,+21.5497
2020-01-15 17:05:00 MST,+32.6,+9
2020-01-15 17:10:00 MST,+30.7,+26.0497
2020-01-15 17:15:00 MST,+31.2,+9
2020-01-15 17:20:00 MST,+34.1,+26.0497
2020-01-15 17:25:00 MST,+34.6,+9
2020-01-15 17:30:00 MST,+36.1,+21.5497
2020-01-15 17:35:00 MST,+39.7,+4.5
2020-01-15 17:40:00 MST,+40.9,+21.5497
2020-01-15 17:45:00 MST,+42.3,+4.5
2020-01-15 17:50:00 MST,+42.1,+21.5497
2020-01-15 17:55:00 MST,+42.3,+4.5
2020-01-15 18:00:00 MST,+41.5,+21.5497
2020-01-15 18:05:00 MST,+36.1,+9
2020-01-15 18:10:00 MST,+38.4,+25.5872
2020-01-15 18:15:00 MST,+41.4,+4.5
2020-01-15 18:20:00 MST,+40.5,+25.5872
2020-01-15 18:25:00 MST,+38.4,+9
2020-01-15 18:30:00 MST,+36.2,+25.5872
2020-01-15 18:35:00 MST,+36.4,+9
2020-01-15 18:40:00 MST,+36.1,+25.5872
2020-01-15 18:45:00 MST,+36,+9
2020-01-15 18:50:00 MST,+37.2,+25.5872
2020-01-15 18:55:00 MST,+38.2,+9
2020-01-15 19:00:00 MST,+38.1,+25.5872
2020-01-15 19:05:00 MST,+41.7,+9
2020-01-15 19:10:00 MST,+44,+25.366
2020-01-15 19:15:00 MST,+44,+9
2020-01-15 19:20:00 MST,+43.1,+25.366
2020-01-15 19:25:00 MST,+41.7,+9
2020-01-15 19:30:00 MST,+41.7,+25.366
2020-01-15 19:35:00 MST,+43.1,+25.366
2020-01-15 19:40:00 MST,+40.1,+9
2020-01-15 19:45:00 MST,+39.4,+25.366
2020-01-15 19:50:00 MST,+38,+29.866
2020-01-15 19:55:00 MST,+38,+13.5
2020-01-15 20:00:00 MST,+38,+29.866
2020-01-15 20:05:00 MST,+43.9,+24.9406
2020-01-15 20:10:00 MST,+43.9,+9
2020-01-15 20:15:00 MST,+43.9,+24.9406
2020-01-15 20:20:00 MST,+43,+24.9406
2020-01-15 20:25:00 MST,+43,+13.5
2020-01-15 20:30:00 MST,+41.6,+29.4406
2020-01-15 20:35:00 MST,+38.7,+29.4406
2020-01-15 20:40:00 MST,+38.5,+29.4406
2020-01-15 20:45:00 MST,+35.3,+13.5
2020-01-15 20:50:00 MST,+35.1,+29.4406
2020-01-15 20:55:00 MST,+34.6,+29.4406
2020-01-15 21:05:00 MST,+38.3,+13.5
2020-01-15 21:10:00 MST,+38.4,+29.2352
2020-01-15 21:15:00 MST,+37.4,+29.2352
2020-01-15 21:20:00 MST,+41,+29.2352
2020-01-15 21:25:00 MST,+38.7,+29.2352
2020-01-15 21:30:00 MST,+38,+29.2352
2020-01-15 21:35:00 MST,+36.3,+25.3014
2020-01-15 21:40:00 MST,+36.2,+17.4338
2020-01-15 21:45:00 MST,+33.9,+29.2352
2020-01-15 21:50:00 MST,+31.4,+33.7352
2020-01-15 21:55:00 MST,+31.3,+33.7352
2020-01-15 22:00:00 MST,+30.2,+33.7352
2020-01-15 22:05:00 MST,+38.7,+29.0339
2020-01-15 22:10:00 MST,+38.3,+29.0339
2020-01-15 22:15:00 MST,+37.9,+29.0339
2020-01-15 22:20:00 MST,+33.8,+33.5339
2020-01-15 22:25:00 MST,+33.4,+33.5339
2020-01-15 22:30:00 MST,+32,+33.5339
2020-01-15 22:35:00 MST,+30.8,+33.5339
2020-01-15 22:40:00 MST,+29.8,+33.5339
2020-01-15 22:45:00 MST,+29.6,+33.5339
2020-01-15 22:50:00 MST,+27.1,+33.5339
2020-01-15 23:00:00 MST,+28.5,+33.5339
2020-01-15 23:05:00 MST,+30.6,+33.1419
2020-01-15 23:10:00 MST,+31.4,+33.1419
2020-01-15 23:15:00 MST,+31.6,+28.6419
2020-01-15 23:20:00 MST,+31.4,+28.6419
2020-01-15 23:25:00 MST,+30.7,+28.6419
2020-01-15 23:30:00 MST,+30.4,+28.6419
2020-01-15 23:35:00 MST,+29.2,+28.6419
2020-01-15 23:40:00 MST,+29.1,+28.6419
2020-01-15 23:45:00 MST,+29,+28.6419
2020-01-15 23:50:00 MST,+28.5,+28.6419
2020-01-15 23:55:00 MST,+27.7,+28.6419
2020-01-16 00:00:00 MST,+26.4,+17.2855
2020-01-16 00:05:00 MST,+24.1,+28.4503
2020-01-16 00:10:00 MST,+25.5,+13.5
2020-01-16 00:15:00 MST,+24.1,+32.9503
2020-01-16 00:20:00 MST,+23.9,+18
2020-01-16 00:25:00 MST,+23.9,+32.9503
2020-01-16 00:30:00 MST,+24,+18
2020-01-16 00:35:00 MST,+23.8,+32.9503
2020-01-16 00:40:00 MST,+24.1,+18
2020-01-16 00:45:00 MST,+23.7,+32.9503
2020-01-16 00:50:00 MST,+22.2,+18
2020-01-16 00:55:00 MST,+20,+32.9503
2020-01-16 01:00:00 MST,+19.6,+18
2020-01-16 01:05:00 MST,+22.7,+32.7612
2020-01-16 01:10:00 MST,+22.8,+18
2020-01-16 01:15:00 MST,+23.1,+32.7612
2020-01-16 01:20:00 MST,+23.1,+18
2020-01-16 01:25:00 MST,+23.1,+32.7612
2020-01-16 01:30:00 MST,+23.1,+18
2020-01-16 01:35:00 MST,+23.8,+32.7612
2020-01-16 01:40:00 MST,+23.8,+18
2020-01-16 01:45:00 MST,+23.8,+32.7612
2020-01-16 01:50:00 MST,+23.6,+18
2020-01-16 01:55:00 MST,+23.6,+32.7612
2020-01-16 02:00:00 MST,+22.7,+18
2020-01-16 02:05:00 MST,+23.9,+32.7612
2020-01-16 02:10:00 MST,+23.1,+18
2020-01-16 02:15:00 MST,+23.6,+32.7612
2020-01-16 02:20:00 MST,+23.8,+13.5
2020-01-16 02:25:00 MST,+23.8,+28.2612
2020-01-16 02:30:00 MST,+23.9,+13.5
2020-01-16 02:35:00 MST,+23.7,+28.2612
2020-01-16 02:40:00 MST,+23.7,+13.5
2020-01-16 02:45:00 MST,+23.7,+28.2612
2020-01-16 02:50:00 MST,+23.6,+9
2020-01-16 02:55:00 MST,+23.2,+23.7612
2020-01-16 03:00:00 MST,+21.9,+9
2020-01-16 03:05:00 MST,+23.4,+23.7612
2020-01-16 03:10:00 MST,+22.8,+9
2020-01-16 03:15:00 MST,+22.8,+23.7612
2020-01-16 03:20:00 MST,+23.7,+9
2020-01-16 03:25:00 MST,+23.6,+23.7612
2020-01-16 03:30:00 MST,+23.6,+9
2020-01-16 03:35:00 MST,+23.5,+23.7612
2020-01-16 03:40:00 MST,+23.5,+9
2020-01-16 03:45:00 MST,+23.4,+23.7612
2020-01-16 03:50:00 MST,+23.4,+9
2020-01-16 03:55:00 MST,+23.4,+23.7612
2020-01-16 04:00:00 MST,+22.8,+9
2020-01-16 04:05:00 MST,+23.4,+24.3363
2020-01-16 04:15:00 MST,+25.6,+24.3363
2020-01-16 04:20:00 MST,+24,+24.3363
2020-01-16 04:30:00 MST,+23.8,+24.3363
2020-01-16 04:35:00 MST,+24,+24.3363
2020-01-16 04:45:00 MST,+25.9,+24.3363
2020-01-16 04:50:00 MST,+28.6,+24.3363
2020-01-16 04:55:00 MST,+28.1,+24.3363
2020-01-16 05:00:00 MST,+28.6,+24.3363
2020-01-16 05:05:00 MST,+20.2,+28.2612
2020-01-16 05:10:00 MST,+20.2,+13.5
2020-01-16 05:15:00 MST,+22.1,+23.7612
2020-01-16 05:20:00 MST,+22.5,+9
2020-01-16 05:25:00 MST,+23.9,+23.7612
2020-01-16 05:30:00 MST,+23.9,+9
2020-01-16 05:35:00 MST,+25.6,+23.7612
2020-01-16 05:40:00 MST,+26,+9
2020-01-16 05:45:00 MST,+31.5,+23.7612
2020-01-16 05:50:00 MST,+28.8,+9
2020-01-16 05:55:00 MST,+27.2,+23.7612
2020-01-16 06:00:00 MST,+32.1,+9
2020-01-16 06:05:00 MST,+22.8,+27.8901
2020-01-16 06:10:00 MST,+26.4,+13.5
2020-01-16 06:15:00 MST,+26.4,+27.8901
2020-01-16 06:20:00 MST,+26.8,+13.5
2020-01-16 06:25:00 MST,+26.8,+27.8901
2020-01-16 06:30:00 MST,+29.4,+9
2020-01-16 06:35:00 MST,+29,+23.3901
2020-01-16 06:40:00 MST,+33.2,+4.5
2020-01-16 06:45:00 MST,+34.5,+18.8901
2020-01-16 06:50:00 MST,+42.8,+4.5
2020-01-16 06:55:00 MST,+47.1,+18.8901
2020-01-16 07:00:00 MST,+47.1,+4.5
2020-01-16 07:05:00 MST,+45.8,+18.7078
2020-01-16 07:10:00 MST,+45.4,+4.5
2020-01-16 07:15:00 MST,+45.4,+18.7078
2020-01-16 07:20:00 MST,+45.2,+4.5
2020-01-16 07:25:00 MST,+44.4,+18.7078
2020-01-16 07:30:00 MST,+43.9,+18.7078
2020-01-16 07:35:00 MST,+47.9,+15.1559
2020-01-16 07:40:00 MST,+47.2,+18.7078
2020-01-16 07:45:00 MST,+43.4,+18.7078
2020-01-16 07:50:00 MST,+30.8,+25.31
2020-01-16 07:55:00 MST,+26.1,+63.1166
2020-01-16 08:00:00 MST,+26.4,+4.5
2020-01-16 08:05:00 MST,+31.5,+14.5745
2020-01-16 08:10:00 MST,+40.1,+14.5745
2020-01-16 08:15:00 MST,+40.6,+14.5745
2020-01-16 08:20:00 MST,+31.1,+14.5745
2020-01-16 08:25:00 MST,+29.6,+43.9625
2020-01-16 08:30:00 MST,+24.1,+65.6061
2020-01-16 08:35:00 MST,+23.1,+32.6542
2020-01-16 08:40:00 MST,+19.4,+43.5851
2020-01-16 08:45:00 MST,+15.9,+76.6166
2020-01-16 08:50:00 MST,+16.3,+61.9625
2020-01-16 08:55:00 MST,+16.2,+21.6436
2020-01-16 09:00:00 MST,+16.2,+43.5851
2020-01-16 09:05:00 MST,+19.7,+18
2020-01-16 09:10:00 MST,+20.3,+33.3363
2020-01-16 09:15:00 MST,+21.9,+33.3363
2020-01-16 09:20:00 MST,+21.2,+33.3363
2020-01-16 09:25:00 MST,+20.1,+33.3363
2020-01-16 09:30:00 MST,+19.1,+33.3363
2020-01-16 09:35:00 MST,+19.8,+33.3363
2020-01-16 09:40:00 MST,+20.1,+33.3363
2020-01-16 09:45:00 MST,+19.8,+33.3363
2020-01-16 09:50:00 MST,+18.9,+33.3363
2020-01-16 09:55:00 MST,+18.7,+33.3363
2020-01-16 10:00:00 MST,+18.9,+33.3363
2020-01-16 10:05:00 MST,+23.8,+18
2020-01-16 10:10:00 MST,+29.7,+16.3014
2020-01-16 10:15:00 MST,+35.1,+4.5
2020-01-16 10:20:00 MST,+31.9,+20.2352
2020-01-16 10:25:00 MST,+27.5,+4.5
2020-01-16 10:30:00 MST,+26.8,+24.7352
2020-01-16 10:35:00 MST,+26.9,+4.5
2020-01-16 10:40:00 MST,+24.5,+33.7352
2020-01-16 10:45:00 MST,+25.8,+18
2020-01-16 10:50:00 MST,+30,+4.5
2020-01-16 10:55:00 MST,+28.6,+20.2352
2020-01-16 11:00:00 MST,+26.6,+29.2352
2020-01-16 11:05:00 MST,+19.8,+34.366
2020-01-16 11:10:00 MST,+21.1,+18
2020-01-16 11:15:00 MST,+20.7,+34.366
2020-01-16 11:20:00 MST,+17.6,+34.366
2020-01-16 11:25:00 MST,+17.7,+34.366
2020-01-16 11:30:00 MST,+19.2,+18
2020-01-16 11:35:00 MST,+20.3,+34.366
2020-01-16 11:40:00 MST,+19.9,+34.366
2020-01-16 11:45:00 MST,+18.8,+18
2020-01-16 11:50:00 MST,+18.8,+34.366
2020-01-16 12:00:00 MST,+18.8,+18
2020-01-16 12:05:00 MST,+18.8,+34.8149
2020-01-16 12:10:00 MST,+25.7,+18
2020-01-16 12:20:00 MST,+25.7,+34.8149
2020-01-16 12:25:00 MST,+20.9,+18
2020-01-16 12:30:00 MST,+19.6,+34.8149
2020-01-16 12:35:00 MST,+18.6,+18
2020-01-16 12:40:00 MST,+11.2,+34.8149
2020-01-16 12:45:00 MST,+12.5,+18
2020-01-16 12:50:00 MST,+3.2,+34.8149
2020-01-16 12:55:00 MST,+6,+34.8149
2020-01-16 13:00:00 MST,+12.4,+18
2020-01-16 13:05:00 MST,+0.2,+35.0497
2020-01-16 13:10:00 MST,+8.3,+35.0497
2020-01-16 13:15:00 MST,+11.3,+35.0497
2020-01-16 13:20:00 MST,+18.8,+18
2020-01-16 13:25:00 MST,+19.2,+18
2020-01-16 13:30:00 MST,+19.1,+35.0497
2020-01-16 13:35:00 MST,+8.9,+35.0497
2020-01-16 13:40:00 MST,+10.9,+18
2020-01-16 13:45:00 MST,+13.6,+35.0497
2020-01-16 13:50:00 MST,+14.5,+4.5
2020-01-16 13:55:00 MST,+14.2,+18
2020-01-16 14:00:00 MST,+15.6,+35.0497
2020-01-16 14:05:00 MST,+14.5,+18
2020-01-16 14:10:00 MST,+14.5,+35.5434
2020-01-16 14:15:00 MST,+21.9,+18
2020-01-16 14:20:00 MST,+22.3,+18
2020-01-16 14:25:00 MST,+21.8,+18
2020-01-16 14:30:00 MST,+22.7,+18
2020-01-16 14:35:00 MST,+24.3,+18
2020-01-16 14:40:00 MST,+23.8,+18
2020-01-16 14:45:00 MST,+25.9,+18
2020-01-16 14:50:00 MST,+25.7,+31.1575
2020-01-16 14:55:00 MST,+25.8,+22.3858
2020-01-16 15:00:00 MST,+25.2,+18
2020-01-16 15:05:00 MST,+21.7,+34.5872
2020-01-16 15:10:00 MST,+21.5,+18
2020-01-16 15:15:00 MST,+26.3,+30.4404
2020-01-16 15:20:00 MST,+29.4,+22.1468
2020-01-16 15:25:00 MST,+26.8,+18
2020-01-16 15:30:00 MST,+29.9,+30.4404
2020-01-16 15:35:00 MST,+28.9,+22.1468
2020-01-16 15:40:00 MST,+30.6,+18
2020-01-16 15:45:00 MST,+31.5,+25.9404
2020-01-16 15:50:00 MST,+46.5,+13.5
2020-01-16 15:55:00 MST,+59.1,+13.5
2020-01-16 16:00:00 MST,+51.8,+13.5
2020-01-16 16:05:00 MST,+31.3,+30.0872
2020-01-16 16:10:00 MST,+29.4,+13.5
2020-01-16 16:15:00 MST,+29.4,+30.0872
2020-01-16 16:20:00 MST,+28.7,+13.5
2020-01-16 16:25:00 MST,+26.7,+30.0872
2020-01-16 16:30:00 MST,+30.4,+13.5
2020-01-16 16:35:00 MST,+30.8,+30.0872
2020-01-16 16:40:00 MST,+37.1,+13.5
2020-01-16 16:50:00 MST,+41.1,+30.0872
2020-01-16 16:55:00 MST,+44.6,+13.5
2020-01-16 17:00:00 MST,+45.1,+13.5
2020-01-16 17:05:00 MST,+29.8,+25.5872
2020-01-16 17:10:00 MST,+27.6,+9
2020-01-16 17:15:00 MST,+26.1,+34.5872
2020-01-16 17:20:00 MST,+27,+9
2020-01-16 17:25:00 MST,+27.6,+25.5872
2020-01-16 17:30:00 MST,+27.6,+9
2020-01-16 17:35:00 MST,+27.5,+25.5872
2020-01-16 17:40:00 MST,+28,+9
2020-01-16 17:45:00 MST,+27.5,+25.5872
2020-01-16 17:50:00 MST,+28,+9
2020-01-16 17:55:00 MST,+27.7,+25.5872
2020-01-16 18:00:00 MST,+27.1,+9
2020-01-16 18:05:00 MST,+27.6,+25.366
2020-01-16 18:10:00 MST,+27.6,+9
2020-01-16 18:15:00 MST,+28,+25.366
2020-01-16 18:20:00 MST,+29.8,+9
2020-01-16 18:25:00 MST,+30.2,+25.366
2020-01-16 18:30:00 MST,+30.2,+9
2020-01-16 18:35:00 MST,+30,+25.366
2020-01-16 18:40:00 MST,+28.8,+21.2745
2020-01-16 18:45:00 MST,+30,+13.0915
2020-01-16 18:50:00 MST,+28.4,+25.366
2020-01-16 18:55:00 MST,+28.1,+9
2020-01-16 19:00:00 MST,+28.4,+25.366
2020-01-16 19:05:00 MST,+30.2,+9
2020-01-16 19:10:00 MST,+29.9,+25.366
2020-01-16 19:15:00 MST,+30.2,+9
2020-01-16 19:20:00 MST,+30,+25.366
2020-01-16 19:30:00 MST,+31,+9
2020-01-16 19:35:00 MST,+30.1,+25.366
2020-01-16 19:40:00 MST,+30.1,+9
2020-01-16 19:45:00 MST,+30.4,+25.366
2020-01-16 19:50:00 MST,+30.9,+9
2020-01-16 19:55:00 MST,+30.3,+25.366
2020-01-16 20:00:00 MST,+30.4,+25.366
2020-01-16 20:05:00 MST,+33.5,+9
2020-01-16 20:10:00 MST,+33.4,+25.366
2020-01-16 20:15:00 MST,+32,+9
2020-01-16 20:20:00 MST,+31.8,+25.366
2020-01-16 20:30:00 MST,+32.2,+9
2020-01-16 20:35:00 MST,+33.8,+25.366
2020-01-16 20:40:00 MST,+33,+9
2020-01-16 20:45:00 MST,+30.4,+25.366
2020-01-16 20:50:00 MST,+30.3,+9
2020-01-16 20:55:00 MST,+29.8,+25.366
2020-01-16 21:00:00 MST,+28.5,+25.366
2020-01-16 21:05:00 MST,+36.8,+9
2020-01-16 21:10:00 MST,+36.8,+25.366
2020-01-16 21:15:00 MST,+35,+9
2020-01-16 21:20:00 MST,+33.7,+25.366
2020-01-16 21:25:00 MST,+33.7,+9
2020-01-16 21:30:00 MST,+33.3,+25.366
2020-01-16 21:35:00 MST,+31.6,+25.366
2020-01-16 21:40:00 MST,+31.6,+9
2020-01-16 21:45:00 MST,+31.5,+25.366
2020-01-16 21:50:00 MST,+30.8,+25.366
2020-01-16 21:55:00 MST,+28.7,+9
2020-01-16 22:00:00 MST,+28.1,+25.366
2020-01-16 22:05:00 MST,+28.3,+25.366
2020-01-16 22:10:00 MST,+28.3,+9
2020-01-16 22:15:00 MST,+29.9,+25.366
2020-01-16 22:20:00 MST,+29.4,+25.366
2020-01-16 22:25:00 MST,+28.7,+9
2020-01-16 22:30:00 MST,+27.8,+29.866
2020-01-16 22:35:00 MST,+25.2,+29.866
2020-01-16 22:40:00 MST,+25.1,+29.866
2020-01-16 22:45:00 MST,+25,+13.5
2020-01-16 22:50:00 MST,+22.6,+34.366
2020-01-16 22:55:00 MST,+22,+18
2020-01-16 23:00:00 MST,+20.1,+34.366
2020-01-16 23:05:00 MST,+21.5,+18
2020-01-16 23:10:00 MST,+22.8,+34.1506
2020-01-16 23:15:00 MST,+24.6,+13.5
2020-01-16 23:20:00 MST,+23.9,+34.1506
2020-01-16 23:25:00 MST,+22.3,+34.1506
2020-01-16 23:30:00 MST,+24.1,+18
2020-01-16 23:35:00 MST,+23.9,+34.1506
2020-01-16 23:40:00 MST,+14.8,+34.1506
2020-01-16 23:45:00 MST,+0,+76.6166
2020-01-16 23:50:00 MST,-10.4,+76.6166
2020-01-17 00:00:00 MST,-10.4,+34.1506
2020-01-17 00:05:00 MST,+0,+34.1506
2020-01-17 00:40:00 MST,+19.3,+18
2020-01-17 00:45:00 MST,+19.8,+18
2020-01-17 00:50:00 MST,+0,+34.1506
2020-01-17 00:55:00 MST,+0,+76.6166
2020-01-17 01:00:00 MST,+6.1,+18
2020-01-17 01:05:00 MST,+25.1,+9
2020-01-17 01:10:00 MST,+20.2,+18
2020-01-17 01:15:00 MST,+20.2,+34.366
2020-01-17 01:20:00 MST,+20.3,+18
2020-01-17 01:25:00 MST,+20,+34.366
2020-01-17 01:30:00 MST,+20.8,+18
2020-01-17 01:35:00 MST,+20.7,+34.366
2020-01-17 01:40:00 MST,+17.8,+18
2020-01-17 01:45:00 MST,+17.8,+34.366
2020-01-17 01:50:00 MST,+17.8,+18
2020-01-17 01:55:00 MST,+17.7,+34.366
2020-01-17 02:00:00 MST,+17.2,+30.2745
2020-01-17 02:05:00 MST,+17.4,+22.1468
2020-01-17 02:10:00 MST,+17.4,+30.4404
2020-01-17 02:15:00 MST,+17.8,+22.1468
2020-01-17 02:20:00 MST,+17.8,+30.4404
2020-01-17 02:25:00 MST,+18,+22.1468
2020-01-17 02:30:00 MST,+18,+30.4404
2020-01-17 02:35:00 MST,+17.8,+34.5872
2020-01-17 02:40:00 MST,+18.6,+18
2020-01-17 02:45:00 MST,+20.5,+34.5872
2020-01-17 02:50:00 MST,+20.9,+18
2020-01-17 02:55:00 MST,+21.8,+34.5872
2020-01-17 03:00:00 MST,+20.9,+18
2020-01-17 03:05:00 MST,+20.8,+34.5872
2020-01-17 03:10:00 MST,+20,+34.5872
2020-01-17 03:15:00 MST,+18.4,+18
2020-01-17 03:20:00 MST,+18.5,+34.5872
2020-01-17 03:25:00 MST,+20.1,+18
2020-01-17 03:30:00 MST,+20.1,+34.5872
2020-01-17 03:40:00 MST,+20.1,+18
2020-01-17 03:45:00 MST,+21.8,+34.5872
2020-01-17 03:50:00 MST,+21.4,+18
2020-01-17 03:55:00 MST,+21.4,+34.5872
2020-01-17 04:00:00 MST,+19.9,+34.5872
2020-01-17 04:05:00 MST,+19,+18
2020-01-17 04:10:00 MST,+19.1,+34.5872
2020-01-17 04:15:00 MST,+20,+18
2020-01-17 04:20:00 MST,+20.2,+34.5872
2020-01-17 04:25:00 MST,+21,+18
2020-01-17 04:30:00 MST,+21,+34.5872
2020-01-17 04:40:00 MST,+21.7,+18
2020-01-17 04:45:00 MST,+21.8,+34.5872
2020-01-17 04:50:00 MST,+21,+34.5872
2020-01-17 04:55:00 MST,+21,+18
2020-01-17 05:00:00 MST,+22.2,+34.5872
2020-01-17 05:05:00 MST,+21.5,+18
2020-01-17 05:10:00 MST,+21.7,+34.5872
2020-01-17 05:15:00 MST,+21.9,+18
2020-01-17 05:20:00 MST,+21.9,+30.0872
2020-01-17 05:25:00 MST,+22.6,+9
2020-01-17 05:30:00 MST,+24.5,+21.0872
2020-01-17 05:35:00 MST,+25.4,+4.5
2020-01-17 05:40:00 MST,+27.3,+21.0872
2020-01-17 05:45:00 MST,+29.3,+4.5
2020-01-17 05:50:00 MST,+31.2,+21.0872
2020-01-17 05:55:00 MST,+31.2,+4.5
2020-01-17 06:00:00 MST,+33.8,+21.0872
2020-01-17 06:05:00 MST,+27.1,+4.5
2020-01-17 06:10:00 MST,+28.8,+21.0872
2020-01-17 06:15:00 MST,+30.5,+4.5
2020-01-17 06:20:00 MST,+32.7,+21.0872
2020-01-17 06:25:00 MST,+30.5,+4.5
2020-01-17 06:30:00 MST,+32.9,+21.0872
2020-01-17 06:35:00 MST,+33.3,+4.5
2020-01-17 06:40:00 MST,+43.1,+4.5
2020-01-17 06:45:00 MST,+45,+21.0872
2020-01-17 06:50:00 MST,+43,+4.5
2020-01-17 06:55:00 MST,+44.4,+21.0872
2020-01-17 07:00:00 MST,+44.4,+4.5
2020-01-17 07:05:00 MST,+43.4,+20.866
2020-01-17 07:10:00 MST,+43.9,+9
2020-01-17 07:15:00 MST,+43.9,+25.366
2020-01-17 07:20:00 MST,+40.5,+9
2020-01-17 07:25:00 MST,+37,+25.366
2020-01-17 07:30:00 MST,+42,+9
2020-01-17 07:35:00 MST,+40.8,+25.366
2020-01-17 07:40:00 MST,+36,+21.2745
2020-01-17 07:45:00 MST,+35.5,+13.0915
2020-01-17 07:50:00 MST,+31.8,+25.366
2020-01-17 07:55:00 MST,+29.8,+13.0915
2020-01-17 08:00:00 MST,+29.7,+21.2745
2020-01-17 08:05:00 MST,+43,+9
2020-01-17 08:10:00 MST,+53.4,+13.0915
2020-01-17 08:15:00 MST,+54.3,+21.2745
2020-01-17 08:20:00 MST,+36.3,+25.366
2020-01-17 08:25:00 MST,+30.9,+21.2745
2020-01-17 08:30:00 MST,+21.1,+34.366
2020-01-17 08:35:00 MST,+19.3,+44.9286
2020-01-17 08:40:00 MST,+18.7,+18
2020-01-17 08:45:00 MST,+15.3,+34.366
2020-01-17 08:50:00 MST,+5.4,+76.6166
2020-01-17 08:55:00 MST,+7.8,+18
2020-01-17 09:00:00 MST,+7.8,+34.366
2020-01-17 09:05:00 MST,+18,+18
2020-01-17 09:10:00 MST,+15.5,+33.9406
2020-01-17 09:15:00 MST,+17.3,+29.9554
2020-01-17 09:20:00 MST,+10,+33.9406
2020-01-17 09:25:00 MST,+16.8,+18
2020-01-17 09:30:00 MST,+19,+33.9406
2020-01-17 09:35:00 MST,+13.6,+33.9406
2020-01-17 09:40:00 MST,+15.2,+33.9406
2020-01-17 09:45:00 MST,+18.6,+18
2020-01-17 09:50:00 MST,+17.2,+33.9406
2020-01-17 09:55:00 MST,+15.5,+18
2020-01-17 10:00:00 MST,+17.3,+33.9406
2020-01-17 10:05:00 MST,+25.4,+9
2020-01-17 10:10:00 MST,+19.9,+34.1506
2020-01-17 10:15:00 MST,+23.6,+13.5
2020-01-17 10:20:00 MST,+24,+29.6506
2020-01-17 10:25:00 MST,+24.5,+9
2020-01-17 10:30:00 MST,+25.3,+25.1506
2020-01-17 10:35:00 MST,+27,+9
2020-01-17 10:40:00 MST,+23.7,+29.6506
2020-01-17 10:45:00 MST,+29,+13.5
2020-01-17 10:50:00 MST,+29.3,+29.6506
2020-01-17 10:55:00 MST,+28.6,+13.5
2020-01-17 11:00:00 MST,+25.3,+29.6506
2020-01-17 11:05:00 MST,+25.4,+13.5
2020-01-17 11:10:00 MST,+23.6,+34.1506
2020-01-17 11:15:00 MST,+19.6,+34.1506
2020-01-17 11:25:00 MST,+19,+18
2020-01-17 11:30:00 MST,+22,+34.1506
2020-01-17 11:35:00 MST,+20.5,+34.1506
2020-01-17 11:40:00 MST,+19.2,+18
2020-01-17 11:45:00 MST,+17.4,+34.1506
2020-01-17 11:50:00 MST,+16.9,+34.1506
2020-01-17 11:55:00 MST,+16.8,+34.1506
2020-01-17 12:00:00 MST,+16.4,+18
2020-01-17 12:05:00 MST,+15.4,+34.1506
2020-01-17 12:10:00 MST,+17.8,+34.1506
2020-01-17 12:15:00 MST,+17.4,+18
2020-01-17 12:20:00 MST,+13.6,+34.1506
2020-01-17 12:25:00 MST,+13.3,+18
2020-01-17 12:30:00 MST,+13.6,+34.1506
2020-01-17 12:35:00 MST,+1.9,+34.1506
2020-01-17 12:40:00 MST,+14.1,+18
2020-01-17 12:45:00 MST,+14.9,+34.1506
2020-01-17 12:50:00 MST,+15.9,+18
2020-01-17 12:55:00 MST,+15.4,+34.1506
2020-01-17 13:00:00 MST,+15.5,+30.113
2020-01-17 13:05:00 MST,+14,+22.0915
2020-01-17 13:10:00 MST,+13.4,+30.2745
2020-01-17 13:15:00 MST,+14.4,+22.0915
2020-01-17 13:20:00 MST,+13.4,+30.2745
2020-01-17 13:25:00 MST,+13.3,+34.366
